,시도,주차장명,주차장유형,주소,위도,경도,관리기관,전화번호,특이사항,2_14(수),2_15(목),2_16(금),2_17(토),2_18(일)
9986,제주특별자치도,종달초등학교,노상,제주특별자치도 제주시 구좌읍 종달로7길 5 (구좌읍),33.4926703,126.8974265,제주특별자치도교육청,064-783-3689,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,09:00~24:00","17,09:00~24:00","18,09:00~24:00"
9987,제주특별자치도,추자초등학교,노상,"제주특별자치도 제주시 추자면 대서3길 10 (추자면,추자초등학교)",33.9642008,126.2956873,제주특별자치도교육청,064-742-8431,연휴종일개방,"14,0:00~24:00","15,08:00~24:00","16,00:00~24:00","17,00:00~24:00","18,08:00~24:00"
9988,제주특별자치도,추자초등학교신양분교장,노상,"제주특별자치도 제주시 추자면 추자로 553-10 , 추자초등학교신양분교장 (추자면)",33.9642008,126.2956873,제주특별자치도교육청,064-742-8421,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,09:00~24:00","17,09:00~24:00","18,09:00~24:00"
9989,제주특별자치도,평대초등학교,노상,제주특별자치도 제주시 구좌읍 일주동로 2979 (구좌읍),33.5314441,126.8206181,제주특별자치도교육청,064-750-6800,연휴종일개방,"14,0:00~24:00","15,00:00~24:00","16,09:00~24:00","17,09:00~24:00","18,07:00~24:00"
9990,제주특별자치도,하귀일초등학교,노상,제주특별자치도 제주시 애월읍 하귀9길 42 (애월읍),33.4834336,126.415264,제주특별자치도교육청,064-713-9502,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,08:00~24:00","17,08:00~24:00","18,06:00~24:00"
9991,제주특별자치도,하귀초등학교,노상,제주특별자치도 제주시 애월읍 하귀로 44 (애월읍),33.4791936,126.4022675,제주특별자치도교육청,064-713-4005,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,06:00~24:00","17,06:00~24:00","18,07:00~24:00"
9992,제주특별자치도,하도초등학교,노상,"제주특별자치도 제주시 구좌읍 일주동로 3378 , 하도초등학교 (구좌읍)",33.517295,126.8785269,제주특별자치도교육청,064-783-3004,연휴종일개방,"14,0:00~24:00","15,08:00~24:00","16,09:00~24:00","17,09:00~24:00","18,06:00~24:00"
9993,제주특별자치도,한동초등학교,노상,제주특별자치도 제주시 구좌읍 일주동로 2831 (구좌읍),33.5314441,126.8206181,제주특별자치도교육청,064-783-4884,연휴종일개방,"14,0:00~24:00","15,06:00~24:00","16,09:00~24:00","17,09:00~24:00","18,00:00~24:00"
9994,제주특별자치도,한라초등학교,노상,"제주특별자치도 제주시 연화로 42 (노형동, 한라초등학교)",33.4781544,126.4864809,제주특별자치도교육청,064-740-9500,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
9995,제주특별자치도,한림초등학교,노상,"제주특별자치도 제주시 한림읍 한림로4길 16 , 한림초등학교 (한림읍)",33.4112697,126.2607812,제주특별자치도교육청,064-797-3000,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,06:00~24:00","17,06:00~24:00","18,00:00~24:00"
9996,제주특별자치도,한림초등학교비양분교장,노상,제주특별자치도 제주시 한림읍 비양도길 270 (한림읍),33.4073908,126.2312307,제주특별자치도교육청,064-796-8479,연휴종일개방,"14,0:00~24:00","15,00:00~24:00","16,09:00~24:00","17,09:00~24:00","18,09:00~24:00"
9997,제주특별자치도,한천초등학교,노상,제주특별자치도 제주시 남성로11길 22 (용담일동 254-1),33.5070439,126.5130037,제주특별자치도교육청,064-755-4148,연휴종일개방,"14,0:00~24:00","15,06:00~24:00","16,06:00~24:00","17,06:00~24:00","18,00:00~24:00"
9998,제주특별자치도,함덕초등학교,노상,"제주특별자치도 제주시 조천읍 일주동로 1231 , 함덕초등학교 (조천읍)",33.5382773,126.6723588,제주특별자치도교육청,064-780-4500,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,09:00~24:00","17,09:00~24:00","18,08:00~24:00"
9999,제주특별자치도,함덕초등학교선인분교장,노상,"제주특별자치도 제주시 조천읍 선진길 7-18 , 함덕초등학교선인분교장 (조천읍)",33.4592064,126.7041264,제주특별자치도교육청,064-783-8612,연휴종일개방,"14,0:00~24:00","15,06:00~24:00","16,00:00~24:00","17,00:00~24:00","18,00:00~24:00"
10000,제주특별자치도,함덕초등학교선흘분교장,노상,제주특별자치도 제주시 조천읍 선흘동1길 41 (조천읍),33.5150747,126.7048753,제주특별자치도교육청,064-783-8526,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,09:00~24:00","17,09:00~24:00","18,06:00~24:00"
10001,제주특별자치도,해안초등학교,노상,제주특별자치도 제주시 해안마을길 76 (해안동),33.4568876,126.4546246,제주특별자치도교육청,064-745-4006,연휴종일개방,"14,0:00~24:00","15,00:00~24:00","16,09:00~24:00","17,09:00~24:00","18,00:00~24:00"
10002,제주특별자치도,화북초등학교,노상,제주특별자치도 제주시 일주동로 157 (화북일동),33.51883900000001,126.5618875,제주특별자치도교육청,064-755-7740,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,06:00~24:00","17,06:00~24:00","18,06:00~24:00"
10003,제주특별자치도,제주대학교사범대학부설중학교,노상,제주특별자치도 제주시 용담로7길 33 (용담삼동),33.5144447,126.5094905,제주특별자치도교육청,064-711-8212,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,08:00~24:00","17,08:00~24:00","18,00:00~24:00"
10004,제주특별자치도,고산중학교,노상,제주특별자치도 제주시 한경면 용고로 70 (한경면),33.3002599,126.1815421,제주특별자치도교육청,064-795-8260,연휴종일개방,"14,0:00~24:00","15,06:00~24:00","16,09:00~24:00","17,09:00~24:00","18,00:00~24:00"
10005,제주특별자치도,김녕중학교,노상,제주특별자치도 제주시 구좌읍 김녕로 118-20 (구좌읍),33.5525851,126.7510934,제주특별자치도교육청,064-786-0800,연휴종일개방,"14,0:00~24:00","15,08:00~24:00","16,09:00~24:00","17,09:00~24:00","18,00:00~24:00"
10006,제주특별자치도,노형중학교,노상,"제주특별자치도 제주시 노형1길 28 , 노형중학교 (노형동)",33.4796016,126.4757718,제주특별자치도교육청,064-740-8901,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,06:00~24:00","17,06:00~24:00","18,06:00~24:00"
10007,제주특별자치도,세화중학교,노상,"제주특별자치도 제주시 구좌읍 일주동로 3132 , 세화중학교 (구좌읍)",33.5212587,126.8539435,제주특별자치도교육청,064-783-1226,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,06:00~24:00","17,06:00~24:00","18,06:00~24:00"
10008,제주특별자치도,신엄중학교,노상,제주특별자치도 제주시 애월읍 일주서로 6711 (애월읍),33.4728476,126.368992,제주특별자치도교육청,064-798-7900,연휴종일개방,"14,0:00~24:00","15,06:00~24:00","16,09:00~24:00","17,09:00~24:00","18,09:00~24:00"
10009,제주특별자치도,신창중학교,노상,제주특별자치도 제주시 한경면 두신로 72 (한경면),33.3491937,126.1840431,제주특별자치도교육청,064-795-0700,연휴종일개방,"14,0:00~24:00","15,06:00~24:00","16,09:00~24:00","17,09:00~24:00","18,09:00~24:00"
10010,제주특별자치도,아라중학교,노상,"제주특별자치도 제주시 간월동로 30 , 아라중학교 (아라이동)",33.4860579,126.5459937,제주특별자치도교육청,064-750-6700,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,09:00~24:00","17,00:00~24:00","18,09:00~24:00"
10011,제주특별자치도,애월중학교,노상,제주특별자치도 제주시 애월읍 애월로15길 8 (애월읍),33.464566,126.3247041,제주특별자치도교육청,064-740-0700,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,00:00~24:00","17,00:00~24:00","18,09:00~24:00"
10012,제주특별자치도,오름중학교,노상,제주특별자치도 제주시 화삼북로 110 (도련일동),33.5173799,126.5762952,제주특별자치도교육청,064-754-9400,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,00:00~24:00","17,09:00~24:00","18,09:00~24:00"
10013,제주특별자치도,우도중학교,노상,제주특별자치도 제주시 우도면 우도로 156-11 (우도면),33.5059532,126.9556237,제주특별자치도교육청,064-786-4500,연휴종일개방,"14,0:00~24:00","15,00:00~24:00","16,09:00~24:00","17,00:00~24:00","18,09:00~24:00"
10014,제주특별자치도,저청중학교,노상,제주특별자치도 제주시 한경면 중산간서로 3590 (한경면),33.3252442,126.2524547,제주특별자치도교육청,064-798-1600,연휴종일개방,"14,0:00~24:00","15,00:00~24:00","16,00:00~24:00","17,09:00~24:00","18,09:00~24:00"
10015,제주특별자치도,제주동여자중학교,노상,"제주특별자치도 제주시 천수로 24 (이도이동, 제주동여자중학교)",33.5020573,126.5404628,제주특별자치도교육청,064-754-7900,연휴종일개방,"14,0:00~24:00","15,07:00~24:00","16,09:00~24:00","17,06:00~24:00","18,09:00~24:00"
10016,제주특별자치도,제주동중학교,노상,제주특별자치도 제주시 동화로 12-1 (화북일동),33.5187759,126.5717867,제주특별자치도교육청,064-741-0100,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,06:00~24:00","17,09:00~24:00","18,09:00~24:00"
10017,제주특별자치도,제주서중학교,노상,"제주특별자치도 제주시 일주서로 7811 , 제주서중학교 (연동)",33.4945413,126.4810088,제주특별자치도교육청,064-747-0391,연휴종일개방,"14,0:00~24:00","15,00:00~24:00","16,09:00~24:00","17,09:00~24:00","18,08:00~24:00"
10018,제주특별자치도,제주제일중학교,노상,"제주특별자치도 제주시 남광로 33 , 제주제일중학교 (이도이동)",33.4947366,126.5392812,제주특별자치도교육청,064-750-3200,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,09:00~24:00","17,09:00~24:00","18,09:00~24:00"
10019,제주특별자치도,제주중앙여자중학교,노상,"제주특별자치도 제주시 서사로11길 8 , (제주중앙여자중학교) (삼도이동)",33.505235,126.52106,제주특별자치도교육청,064-710-9700,연휴종일개방,"14,0:00~24:00","15,06:00~24:00","16,09:00~24:00","17,09:00~24:00","18,09:00~24:00"
10020,제주특별자치도,제주중앙중학교,노상,"제주특별자치도 제주시 선덕로5길 37 (연동,제주중앙중학교)",33.4861814,126.5006183,제주특별자치도교육청,064-728-0800,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,00:00~07:00","17,06:00~24:00","18,09:00~24:00"
10021,제주특별자치도,조천중학교,노상,"제주특별자치도 제주시 조천읍 신북로 31 , 조천중학교 (조천읍)",33.5323357,126.6170831,제주특별자치도교육청,064-780-0770,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,09:00~24:00","17,09:00~24:00","18,09:00~24:00"
10022,제주특별자치도,추자중학교,노상,제주특별자치도 제주시 추자면 신양3길 15 (추자면),33.9457653,126.3255656,제주특별자치도교육청,064-742-3933,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,06:00~24:00","17,00:00~24:00","18,09:00~24:00"
10023,제주특별자치도,탐라중학교,노상,제주특별자치도 제주시 신설로 56 (아라이동),33.4916654,126.545113,제주특별자치도교육청,064-754-5000,연휴종일개방,"14,0:00~24:00","15,00:00~24:00","16,09:00~24:00","17,09:00~24:00","18,07:00~24:00"
10024,제주특별자치도,한라중학교,노상,"제주특별자치도 제주시 과원북2길 24 , 한라중학교 (노형동)",33.4780739,126.4851345,제주특별자치도교육청,064-766-3100,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,00:00~24:00","17,07:00~24:00","18,09:00~24:00"
10025,제주특별자치도,한림여자중학교,노상,제주특별자치도 제주시 한림읍 한림로 604 (한림읍),33.410339,126.260444,제주특별자치도교육청,064-795-0200,연휴종일개방,"14,0:00~24:00","15,06:00~24:00","16,09:00~24:00","17,06:00~24:00","18,09:00~24:00"
10026,제주특별자치도,한림중학교,노상,"제주특별자치도 제주시 한림읍 명월성로 21 (한림읍, 한림중학교)",33.405762,126.2665582,제주특별자치도교육청,064-797-7141,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,07:00~24:00","17,08:00~24:00","18,08:00~24:00"
10027,제주특별자치도,함덕중학교,노상,제주특별자치도 제주시 조천읍 일주동로 1234 (조천읍),33.5368969,126.6729515,제주특별자치도교육청,064-780-5800,연휴종일개방,"14,0:00~24:00","15,00:00~24:00","16,06:00~24:00","17,09:00~24:00","18,09:00~24:00"
10028,제주특별자치도,귀일중학교,노상,제주특별자치도 제주시 애월읍 항몽로 44 (애월읍),33.4794332,126.4053324,제주특별자치도교육청,064-713-4007,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,08:00~24:00","17,07:00~24:00","18,09:00~24:00"
10029,제주특별자치도,신성여자중학교,노상,"제주특별자치도 제주시 아봉로 174-5 , 신성여자중학교 (영평동)",33.4775908,126.5627491,제주특별자치도교육청,064-729-7400,연휴종일개방,"14,0:00~24:00","15,07:00~24:00","16,09:00~24:00","17,00:00~24:00","18,06:00~24:00"
10030,제주특별자치도,오현중학교,노상,"제주특별자치도 제주시 일주동로 101 , 오현중학교 (화북일동)",33.5159288,126.555918,제주특별자치도교육청,064-755-9252,연휴종일개방,"14,0:00~24:00","15,06:00~24:00","16,07:00~24:00","17,09:00~24:00","18,07:00~24:00"
10031,제주특별자치도,제주여자중학교,노상,"제주특별자치도 제주시 구산로 50 (아라일동, 제주여자중학교)",33.4832544,126.5401412,제주특별자치도교육청,064-729-1300,연휴종일개방,"14,0:00~24:00","15,08:00~24:00","16,00:00~24:00","17,08:00~24:00","18,09:00~24:00"
10032,제주특별자치도,제주중학교,노상,"제주특별자치도 제주시 서문로 47 , 제주중학교 (용담일동)",33.5118454,126.5163663,제주특별자치도교육청,064-750-7000,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,09:00~24:00","17,00:00~24:00","18,09:00~24:00"
10033,제주특별자치도,제주제일중학교부설방송통신중학교,노상,제주특별자치도 제주시 남광로 33 (이도이동),33.4952217,126.5387176,제주특별자치도교육청,064-750-3200,연휴종일개방,"14,0:00~24:00","15,07:00~24:00","16,08:00~24:00","17,09:00~24:00","18,09:00~24:00"
10034,제주특별자치도,동녘도서관,노상,"제주특별자치도 제주시 구좌읍 일주동로 3132 , 동녘도서관 (구좌읍)",33.5206535,126.8547591,제주특별자치도교육청,064-782-5304,연휴종일개방,"14,0:00~24:00","15,00:00~24:00","16,00:00~24:00","17,09:00~24:00","18,09:00~24:00"
10035,제주특별자치도,서귀포시교육지원청,노상,"제주특별자치도 서귀포시 토평로 43 (토평동,서귀포시교육지원청)",33.2705664,126.5892146,제주특별자치도교육청,064-762-4224,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,09:00~24:00","17,00:00~24:00","18,07:00~24:00"
10036,제주특별자치도,서귀포학생문화원,노상,"제주특별자치도 서귀포시 중앙로150번길 4-1 (동홍동, 학생문화원)",33.2585444,126.5630823,제주특별자치도교육청,064-763-0239,연휴종일개방,"14,0:00~24:00","15,08:00~24:00","16,09:00~24:00","17,09:00~24:00","18,09:00~24:00"
10037,제주특별자치도,송악도서관,노상,"제주특별자치도 서귀포시 대정읍 동일하모로149번길 12 (대정읍,송악도서관)",33.2266244,126.248592,제주특별자치도교육청,064-794-3476,연휴종일개방,"14,0:00~24:00","15,00:00~24:00","16,00:00~24:00","17,06:00~24:00","18,09:00~24:00"
10038,제주특별자치도,제남도서관,노상,"제주특별자치도 서귀포시 남원읍 남원체육관로 183 , 183 (남원읍)",33.2796022,126.7050168,제주특별자치도교육청,064-764-4651,연휴종일개방,"14,0:00~24:00","15,09:00~24:00","16,09:00~24:00","17,09:00~24:00","18,07:00~24:00"
